교차로코드,교차로명칭,지번,X좌표,Y좌표
480,잠실대교남단,3도,208668.7861,546282.1472
481,삼성중앙역,111-93 도,204713.0654,545953.877
482,잠실3사거리,33도,208180.5662,545828.3911
483,강남경찰서(연등),172-69 도,205953.8577,545623.5008
486,송파사거리,108대,209736.7304,544728.7801
487,이수역,2298도,198422.4896,542883.8006
484,성락주유소앞,355-15도,191428.9173,544974.4101
485,상도역,752-2도,195375.0225,544857.8406
488,서울고교,1748-13도,200394.2112,542589.0967
489,래미안아트힐,1748-51도,200619.8309,542019.5756
490,공릉역,385-4도,206444.8381,558447.7332
491,돌곶이역,272-102 구,205034.2483,556808.6858
492,정릉입구,966-1천,201031.036,556106.6059
493,성북경찰서,333-3도,201359.6933,554487.3787
494,수색교,401-2도,190031.9024,554176.8851
495,고대앞사거리,21-1도,202900.2378,554094.938
496,장안교,290-7천,207036.9409,553542.9172
497,증산3교,198-7구,191689.8244,553432.022
498,서대문구청(연등)1,169-1도,194360.6281,553346.4866
499,성바오로병원,65도,203747.9773,553307.2544
500,경동시장,65도,203386.6398,553181.7788
501,북가좌초교사거리,311-10대,192025.7961,553150.3766
502,촬영소사거리,147-1 도,205860.1917,552581.9011
503,개화사거리,515-4도,182644.0514,552583.6487
504,종로5가,82-1도,200169.7505,552383.9351
505,종로3가,10-5 구,199305.6772,552324.547
506,종로구청입구,82-2도,198171.2086,552298.08
507,종로2가,84-11도,198910.8367,552296.1563
508,성산2교,131-5 도,192203.9973,551753.9556
509,중부경찰서앞,16-2도,199113.838,551701.0129
510,중곡사거리,266-6도,207742.6432,551101.4872
511,상원삼거리,13-217도,204606.1786,550150.5219
512,청파동삼거리,158-1천,197353.8787,549855.4229
513,경인고속입구,76-5도,190545.0514,547822.3322
514,과학수사연구소,838도,185649.557,546844.4227
515,석촌호수,209도,209192.6581,545477.2913
516,논현경복아파트,802-4 도,203403.2605,545470.8217
517,차병원,279-189 도,202995.2677,545316.9706
518,고척2파출소앞,186-4도,187625.9474,545262.856
519,고척교,631-22천,188662.1284,544389.6677
520,개나리아파트,807-11 도,203950.608,544340.5946
521,서초역사거리,1724 대,200676.1086,543596.7803
522,도봉보건소,0-2 가,203483.2303,561899.3536
523,도봉경찰서,36 도,204706.9465,561478.3217
524,국립419민주묘지입구사거리,419학,201256.554,560958.9395
526,강북구청,140도,202414.3288,559999.7236
527,수유사거리,45-25도,202053.8753,559452.4086
528,삼양입구사거리,231도,202632.2559,557506.2521
529,창문여고,231-201도,203317.5061,557060.5231
530,서울여자간호대입구,0-2 가,195516.1111,555208.447
531,경희대,16-59도,204617.8907,554670.1336
532,증산역,198-10구,192077.6389,553889.1511
533,증산교,415 도,191469.0694,553013.7707
534,상암사거리,1147답,191067.1255,552657.297
535,세종대로사거리,,197968.8197,552296.3879
536,청계9가,127-4대,202680.6695,552285.6141
537,명동성당,42도,198917.2053,551679.3817
538,서강대정문,33-24도,194486.3796,550227.9907
539,경동초등학교입구,13-193대,204448.4566,549642.3977
540,건대입구역,6-5구,206239.3297,548938.9127
541,"남부법원,검찰청",1094도,188104.4518,547007.8493
542,서울교,3-9도,192704.2382,546896.6693
543,청담공원앞,111-100 도,204439.4448,546594.365
544,코엑스,93-23 대,205324.9151,546085.2011
545,종합운동장,255도,206924.8128,545822.8325
546,삼성역,172-82 도,205590.5047,545492.4317
547,교보타워사거리,1373도,202165.1887,545000.7682
548,서울성모병원,128-3도,200303.8695,544739.9058
549,구로소방서,65-2 도,188064.3393,544298.4685
551,관악우체국,660-55대,194180.3123,542820.5535
552,서초3동사거리,1748-49도,201011.749,542737.6084
554,정의여중입구,83-4도,203201.9492,561302.3222
555,상계백병원,747도,205483.6204,561041.4366
556,삼양동사거리,738-2전,201862.676,557765.6406
557,동일로지하차도,195-2대,207089.2359,555051.7794
558,상봉시장,282-4도,207637.5641,554796.9186
559,성신여대입구역,116-1도,201454.5449,554792.5963
560,고려대역,7-99대,203213.7978,554622.5251
561,고려대역(연등),28-347구,203219.5437,554459.505
562,한성대입구역,14-1도,200548.7358,554325.8625
563,충암고교,691도,193178.2664,554016.2049
564,수색역,129학,190761.0319,553628.3124
565,전농동사거리,295-17도,205106.8279,553109.5981
566,종로4가,32-8도,199804.399,552353.8422
567,종로1가,291-2 도,198498.7215,552294.8995
568,청계6가,,200854.1788,552270.7948
569,청계7가,296-11대,201402.4132,552277.0506
570,정동,9-2도,197277.447,552086.7951
571,청계2가,,198907.7519,552085.6648
572,월드컵경기장,405-6천,191092.4427,551858.9302
573,경찰청앞,180-1도,197317.8307,551388.1329
574,장충체육관,200종,200530.5736,551052.713
575,중림동,20도,197243.5653,551077.2084
576,강서구청사거리,665-11도,186952.6946,550721.9136
577,창전사거리,141-5천,194041.9029,549769.4785
579,전자상가입구,2철,197192.7689,547782.384
580,청담사거리,139-9 도,204184.8092,547192.166
581,63빌딩,86-1천,194720.514,546839.9046
586,보라매역,466-51도,192953.9911,544497.8229
587,강남역,858-1 도,202447.3678,544280.3464
582,경기고교앞,139-30 도,205044.7643,546731.8142
583,잠실역,39도,208849.1348,545977.7788
584,갈산초교삼거리,330대,188608.9275,545755.4341
585,석촌역,68도,209476.3512,545089.9576
588,경남아파트앞,1034-2도,200160.8098,541741.8182
589,수락산역,1132-8도,204880.4244,564296.0432
590,경동고,0-2 가,201577.1648,554266.3542
591,청량리역,235-11대,203976.9115,553403.0962
592,중구청,130-1도,199853.3261,551654.7702
593,군자역,661 천,207023.8117,550853.2867
594,서강대교남단,8-1도,193068.819,548054.6972
595,여의나루역,85-1천,194037.8218,547487.5985
596,강남구청역,279-70 도,203648.0189,546414.7242
598,삼호가든사거리,128-7 도,200918.4499,545033.2405
6331,구로삼각공원(경보),,190467.5753,544719.3883
6332,남부구치소입구,,185904.7762,541876.0028
6333,구로성광교회,,186001.8117,541961.7563
6334,천왕지구삼거리,,186100.8093,542217.9188
6335,천왕이펜하우스313동앞,9-69대,186058.8582,542475.4478
6336,천왕이펜하우스4단지,,185826.1906,542322.4145
6338,천왕이펜하우스2단지앞,,185644.4193,542867.9776
6339,한성백제박물관앞,88-3 공,210574.2097,546184.1026
6340,AK몰주차장,413-48철,189704.3906,544772.3382
6341,화원경로당,,189362.7933,544298.7649
6342,관악고앞(경보),,189726.2324,546814.7055
6343,하늘공원입구2(경보),,189472.5827,542945.0512
6344,하늘공원주차장,,189419.954,543207.2379
6345,벚꽃로2(경보),,189394.0919,543759.3002
6346,김안과병원정류장,53학,191460.2847,546755.1264
6347,공덕역,240-13 도,195699.7833,549189.1663
6348,개화육갑문,2-2천,184018.4827,553878.0382
6349,한진택배(경보),,183567.9921,549756.847
6350,하남슈퍼,944-6도,187386.681,547534.5179
6352,묵2동주민센터,189-3도,206711.9908,556797.9411
6353,무궁화빌라(경보),,184323.2522,552465.0765
6354,시흥IC(경보),,191060.9857,542307.3757
6355,대륭포스트타워(경보),,190667.2264,543031.4716
6356,서울신용평가정보삼거리(연등)1,398-2 학,193527.7502,549581.8042
6357,천일초교후문,234-6 대,211843.6241,549404.6792
6358,SOS부동산,산31임,211963.7346,549266.0412
6359,사과나무공인중개사,86-30 대,212057.7722,549158.1517
6361,천일초교후문(경보),,211882.084,549362.8048
6362,자원순환센터앞(경보),,190249.7409,549584.4243
6360,SOS 부동산(연등),221도,211919.8661,549317.2564
6363,동신대아파트(경보),,186049.0323,552488.1154
6364,근상프리즘,,185585.7536,548727.1594
6365,세양카독크,,190120.4322,546282.423
6366,길성그랑프리텔(경보),산214공,186356.05,550355.8812
6367,목5동주민센터,900-17대,189525.4867,548613.4609
6368,구서울의료원(연등)2,172-2 도,205885.3542,546211.8241
6369,우암초교(연등)1,643-6도,202233.8477,541194.4433
6370,신동아럭스빌앞,1036-4도,200120.19,541822.0053
6371,남성역(연등)2,,197337.8739,542861.5834
6372,반포3동주민센터(연등)1,,200452.7671,545825.1533
6373,행복한감리교회(연등)1,1712-12 도,195780.7843,542990.9673
6374,상도아이파크아파트(연등),26-70 대,194805.6878,544642.3706
6375,중앙대중문앞(연등),173-57대,196327.4834,545268.7697
6376,반포교회(연등),915공,199180.3,544737.7036
6377,동부골든아파트(연등)2,47-1대,185837.6451,544337.6605
6378,대륭포스트타워(연등),1086-13대,190917.6124,542881.3905
6379,쟁골마을(연등),,209236.9472,542644.6874
6381,홍제빌딩앞,48 학,194953.0074,554480.179
6382,아이에스비즈타워(경보),,190493.156,548500.2952
6383,길음뉴타운1단지(연등),,201986.8291,556142.9112
6384,수암초교앞(연등),,207134.1359,561028.4943
6385,청솔연립(연등),,206342.1526,561877.3119
6386,청구아파트(연등),,206042.2994,559953.8227
6387,월곡역입구(연등)1,27-119 대,203608.8804,555706.9623
6389,KT&G(연등),,193175.2754,556091.922
6392,홍연아파트,,194019.2256,553091.8861
6393,이촌역앞(연등),,197537.1967,547065.2874
6394,월드컵파크11단지(연등),,189607.0392,554178.9188
6395,서부자동차검사소,289-24대,189841.7325,554106.4457
6396,서부자동차검사소(연등),291-2도,189737.7325,554193.4457
6397,종월2교,,203635.857,555295.0221
6398,창문여고(연등)1,산35-52 공,203352.9064,557108.7036
6407,마천터널,,213320.3824,544962.2431
6408,양천구청역(연등)1,327대,187979.7117,545852.0043
6412,수유시장(연등),140도,201893.4906,560256.0188
6413,삼각산동주민센터(연등),812 대,201778.4492,557307.7737
6416,종로4가(연등)2,,199797.1401,552533.5121
6414,기독회관(연등),21도,200186.265,552789.5405
6420,충신시장(연등),,200588.9101,552702.8742
6424,하늘초등학교,524철,189509.2207,554077.0371
6428,면목초교앞,106-33대,207689.2489,554549.7595
6429,동부시장,299-62대,206823.5604,554963.5327
6434,먹골역(연등)1,162-6대,206881.4917,557083.6532
6439,한성대(연등)3,609-1 대,200687.5838,554400.8745
6433,먹골역(연등)3,171-15대,206854.2564,556885.6872
6438,한성대(연등)2,609-1 대,200781.7675,554456.305
6440,한성대입구사거리(연등)2,1-1도,200957.4492,554133.3655
6441,정릉태영아파트(연등)2,,201395.6607,556423.8661
6442,정릉태영아파트,,201339.6303,556332.9217
6443,돈암119안전센터,165대,201262.0299,554590.5619
6446,쌍다리기사식당,,199651.4327,554884.9462
6447,이촌동(연등),,196910.2006,546884.1867
6448,국립중앙박물관,14-1대,197977.7825,546892.9714
6451,신정빌딩,151-3도,195698.2592,548149.5096
6452,한국폴리텍대학(연등),732-21 대,199709.9245,547895.354
6454,한남아이파크(연등)2,261-3대,200681.8641,547930.3654
6455,한남아이파크(연등)1,75-1대,200603.0977,547958.2606
6456,삼익상가,301-5도,197912.0564,546629.06
6457,한강진역(연등),796-8도,200158.1055,548976.6773
6458,잠수교북단(연등),235-3대,199499.7282,546613.5002
6459,한남제일빌딩(연등),,200495.7874,548200.0753
6460,구산치안센터(연등),,192171.3836,556907.6425
6461,북한산온천(연등)1,,194581.2008,561514.6885
6462,북한산온천(연등)2,,194517.3718,561426.5037
6463,신한은행갈현(연등),산138-1임,192936.8922,558347.736
6464,유승약국(연등),91-118대,193080.5009,556744.6918
6466,진관119안전센터,,192882.7524,558796.9837
6467,경기상고(연등),,197287.3501,554267.2306
6469,안국동사거리(연등),,198614.9048,552938.5811
6470,KT월곡(연등)2,,203238.4704,555842.7451
6471,이마트상봉점(연등)1,53-3 철,208210.0006,555249.3526
6426,중화중학교,,208315.7811,553887.8597
6418,농협신설동지점,400대,201888.62,552809.4279
6419,아세아빌딩(연등),,199227.5212,552669.2781
6437,안암동,126-16학,202273.7652,553393.1098
6450,신용산초교(연등)2,,197693.9208,546717.5223
6453,제일기획앞(연등),,199964.3088,548496.0775
6472,명사약국앞,,206651.6975,557249.2734
6473,용곡삼거리(연등)2,598-1도,207612.7133,552064.046
6474,용곡삼거리(연등)3,1342-8대,207561.2422,552082.8828
6475,광진교(연등)1,520-4천,210157.138,549419.9016
6477,STX빌딩(연등),267대,197819.1023,550437.2609
6478,상공회의소(연등),60-1대,197597.2549,551133.1862
6480,시청(연등),31 대,198038.5258,551590.5868
6481,명동역앞,1-1종,198779.8895,551268.5116
6484,한솔부동산,345-4도,206958.9758,557962.187
6485,상계초교(연등),,205770.914,562090.6232
6482,코오롱연립(연등),,206383.3411,559706.8527
6483,상원중,995대,205137.4905,563491.9258
6486,주공326단지(연등)2,,205290.3086,561279.5027
6487,공연초교,189 학,206761.5161,558611.804
6488,녹주아파트,552-2도,206444.9241,557905.7047
6489,중평중학교,503-1도,205549.2597,559773.8846
6491,공릉검문소(연등),,207844.8921,558074.7558
6493,상계주유소(연등)2,,206267.6773,562118.4518
6494,"수락리버시티3,4단지앞(연등)",,204670.0153,565303.0085
6495,창동변전소(연등),,203577.4215,562092.36
6496,신방학중,산35임,202555.5479,562741.6902
6497,창동운동장(연등)1,729-8 제,204400.3599,562179.7416
6498,청한빌라앞(연등)1,,201189.4855,561924.284
6499,창주공4단지(연등),371 학,204126.7507,560584.5683
6500,성대야구장(연등),,204277.726,564109.5172
6501,방학한화아파트(연등),313학,202722.323,562497.6953
6502,숭미초교(연등)2,산80-1임,202511.6261,561310.5624
6503,창일중교(연등),75-3대,204075.2308,561062.7272
6505,답십리래미안위브106동앞,311 도,204786.4122,552591.359
6506,성복교회,,206790.1236,552525.3216
6508,청량초교(연등)1,,205131.0473,554855.4032
6511,장안LPG(연등),,205955.9034,552878.0572
6513,마포구청입구,,191392.7307,551827.6248
6515,마포공영주차장입구,,195012.9971,548935.6893
6516,홍대부속초교,103-16도,192409.2276,551085.305
6518,월드컵파크1단지(연등),,190628.3103,552977.372
6519,공덕오거리(연등)1,254-8대,195788.6824,549321.1474
6521,사랑의전화(연등),,195916.6591,549437.4467
6522,망원정사거리(연등),,191513.2556,550360.671
6524,용강동주민센터(연등),338-1대,194663.8122,549245.1348
6525,홍은풍림아파트,산1-129 임,194720.8417,555073.3007
6526,홍제역,266-57도,195152.2969,554278.8311
6527,무악재한화아파트,460대,195595.8568,553689.2151
6528,무악재역,,195630.8908,553604.0298
6529,무악재역(연등),,195664.8449,553532.4021
6417,동대문역,,201079.6894,552496.4385
6423,농협신당동지점,165도,201412.9096,551622.4732
6425,동원시장(연등)1,88-27대,208007.6591,554390.9443
6427,면목1동주민센터,98-63대,207759.4406,554227.8155
6430,상봉2동,89-8대,207827.4314,554848.57
6432,국민은행중화동지점,288-26학,207075.9295,555396.421
6531,모과나무집,319-7도,193347.8505,552802.3671
6532,느티나무집,423-6도,193705.149,553068.3294
6435,신내동성아파트,317 대,208643.111,556481.8405
6530,안산초교,산1-1임,195748.913,553441.2965
6533,DMC아이파크,75-53대,192371.8147,552867.274
6534,서대문역(연등),,197116.8801,551886.1841
6535,서대문구청(연등)2,,194361.6479,553421.7736
6537,연가교남측(연등),,193093.5411,552440.7868
6539,연희우체국(연등),,193940.511,552220.3547
6540,독립공원(연등),,196134.9315,552934.2844
6541,북가좌한울뉴타운아파트,,191961.6672,553068.8506
6544,청운아파트(연등),22-15도,192450.718,555001.2887
6546,수색초교입구(연등),산 21-1 임,190871.218,553753.0606
6547,은평터널(연등),,191574.7862,554523.7709
6548,산골고개,산1-33임,194578.5762,555337.7849
6549,대림한숲아파트(연등),,191186.833,554056.8206
6550,교육복지통합센터(연등),,205038.7325,551303.0788
